Velocity,Direction,label
0.09749951,3.387032019444444,0
0.12474373,3.44112183611111,0
0.08394382,3.580597797222222,0
0.109250985,2.853785306111111,0
0.15823373,4.171106608333333,0
0.15327305,3.5298810138888888,0
0.086141825,2.997263015833334,0
0.12021808,3.1612045980555545,0
0.08106936,2.884047668055556,0
0.10916103,4.264064019444444,0
0.15800852,3.624440939722223,0
0.13209297,3.4102917936111106,0
0.07664635,3.928092224166667,0
0.10256253,4.316326746111111,0
0.07903599,3.8909264197222218,0
0.09934675,3.120409516666667,0
0.21040125,3.770092225,0
0.06627225,3.757676824999999,0
0.049678754,3.1480906561111115,0
0.0628501,3.9874863722222216,0
0.048553742,3.688159379166666,0
0.05257806,3.335406478055555,0
0.12046238,4.696207372222222,0
0.08279766,3.790729975,0
0.049727626,3.614869229722222,0
0.06922463,3.460606202777777,0
0.053114902,3.5488774388888893,0
0.08269142,2.8153609975,0
0.11866099,4.118904402777777,0
0.1082278,2.926933533333333,0
0.04265629,3.1914903211111114,0
0.080013454,3.970890144444444,0
0.05276653,3.099819559444444,0
0.07368673,3.777172083333333,0
0.1421757,4.570819613888889,0
0.09013308,3.665742844999999,0
0.04155219,3.7158301472222224,0
0.06193229,3.1848722650000005,0
0.045914553,4.158578819444446,0
0.068405755,4.472564794444445,0
0.12069754,3.112313258055556,0
0.11341528,4.273558354444443,0
0.04383992,3.3714025194444446,0
0.088521965,3.821620788888888,0
0.054922767,3.1798321638888893,0
0.067209005,3.765769390555556,0
0.13340938,3.1299707694444447,0
0.073270924,3.0409927369444456,0
0.035533026,4.732564080555555,0
0.057476185,4.828548213888889,0
0.07084191,3.941633492777777,0
0.06319025,2.93818312,0
0.12841001,3.978245600555555,0
0.13616194,3.430689408333334,0
0.057848133,3.1949541608333334,0
0.077546306,2.820378383611112,0
0.041698318,2.846381945833334,0
0.07244367,4.247258380555555,0
0.13842231,4.520906071944444,0
0.09641515,3.3523966186111114,0
0.06053569,4.118475620000002,0
0.07763291,3.7289104822222217,0
0.06638313,4.348786919166667,0
0.12619433,3.3623547427777773,0
0.14964432,2.5873979194444434,0
0.19692998,3.0413023433333333,0
0.10988476,4.49933368888889,0
0.15945965,3.645790033333333,0
0.16405052,4.43505731111111,0
0.1542235,4.100810325,0
0.16777003,3.4678179719444446,0
0.13485971,3.8859912333333337,0
0.09097186,3.170652763055555,0
0.119882144,5.4978535675,0
0.0735886,3.066498869444444,0
0.1007142,4.844387397222222,0
0.15444526,4.119774677222221,0
0.17638765,4.38487716388889,0
0.09046254,3.495814686111112,0
0.1123181,3.5307544525,0
0.09034565,4.041384422222222,0
0.08513155,3.5945160508333327,0
0.162965,2.8953502280555554,0
0.10534852,3.5999543136111103,0
0.067355864,3.2061404344444444,0
0.08219872,4.279127419444445,0
0.058347326,3.731261179166667,0
0.08157409,3.172202799444445,0
0.13480473,3.713804268888889,0
0.12147669,3.2121557972222217,0
0.0928326,3.2748914786111105,0
0.12702972,4.488350061111111,0
0.13422392,3.520109072222223,0
0.20300028,5.058042049999999,0
0.20615321,5.210586990555555,0
0.222517,4.085418383611111,0
0.10375864,5.064168861111111,0
0.15403372,4.5340713,0
0.11127634,4.282968927777777,0
0.16209528,3.200753630555557,0
0.32786587,4.242275063888889,0
0.48973763,4.248504038888888,0
0.36732227,3.375702078055556,0
0.5745082,3.313622423055556,0
0.41896224,3.282104495555556,0
0.83605635,3.1909178641666665,0
0.79286927,4.119000416666667,0
2.1429043,4.439325294444443,0
1.4273045,3.9496273777777775,0
2.845905,3.8542061638888887,0
1.4932497,4.244140795833333,0
2.7887027,3.4345609766666665,0
1.6348256,3.474782236111112,0
3.1760714,3.873638794444444,0
2.0593584,2.982707756944444,0
3.4769661,3.2179836463888893,0
2.3371081,3.852093140833333,0
1.888793,2.8439430277777777,0
0.6816633,3.0048081805555555,0
1.1545568,5.039169661111111,0
0.25067133,3.240386727777778,0
0.09507422,5.052345483333332,0
0.13200815,3.919662055,0
0.12539545,3.401928084166667,0
0.1411523,4.441017486111111,0
0.1377594,4.061556527777778,0
0.075449,4.286357127777778,0
0.08535924,2.5368210444444435,0
0.0853654,3.4758722250000007,0
0.09322375,3.8754583616666665,0
0.16500854,4.546479468333333,0
0.10004513,3.1493361927777777,0
0.07869407,3.976284011111111,0
0.07891124,2.772777111111111,0
0.07632006,3.883978356666668,0
0.07339353,3.456336836666666,0
0.12987284,3.605783364722223,0
0.12734167,3.232267275,0
0.05555934,2.585170274166667,0
0.085282534,4.290582272222221,0
0.046335526,3.794141658888888,0
0.10227642,3.335919772222223,0
0.13373135,3.507417186111112,0
0.06712811,3.9776012722222234,0
0.03985311,4.383364486666668,0
0.04249222,3.801711241666667,0
0.035880696,3.3846234341666666,0
0.0406674,4.152512608333335,0
0.10773437,3.643692955555556,0
0.087155364,3.0814499419444448,0
0.038437348,3.0026244358333334,0
0.07325913,4.176234304444446,0
0.040978,3.881272857777778,0
0.07070905,5.253528594166667,0
0.15548353,4.853114630555555,0
0.07353482,4.474801886111112,0
0.048750315,3.462956123888889,0
0.06563843,3.8362439830555553,0
0.04225998,2.6100765272222226,0
0.06608177,3.756140366388889,0
0.13163044,4.385871731666666,0
0.11781965,2.8239813747222224,0
0.058902286,3.5136400166666664,0
0.084717415,3.3669401738888896,0
0.061775498,3.79094744,0
0.11305013,3.413888905277778,0
0.13449146,3.5868366602777777,0
0.085878715,3.921798694444444,0
0.04629488,2.344720833333333,0
0.05694003,3.704626538888889,0
0.054068364,2.8909601569444447,0
0.075490266,3.4349543727777774,0
0.13849181,4.161423991666667,0
0.13055837,2.7865923338888883,0
0.067946345,3.939096530555556,0
0.12058957,3.574612513888889,0
0.07865764,3.864164052777777,0
0.11234042,4.187529277777777,0
0.1497066,5.413076111111112,0
0.115908295,2.8563664411111107,0
0.07231505,3.382400322222223,0
0.08860272,4.602592566666667,0
0.0819523,2.7099487250000007,0
0.0882284,4.137878058333332,0
0.1529837,4.166672209166666,0
0.1191487,3.188064328888889,0
0.07091841,2.7146377150000003,0
0.06873716,3.230565847222222,0
0.050084364,3.6898910377777785,0
0.06350281,3.490587431388889,0
0.12825483,4.576082834999999,0
0.08535946,3.840560135,0
0.041165408,3.582640196944444,0
0.0559314,4.077284277777778,0
0.039601967,4.375012351111112,0
0.05172283,3.026030719444445,0
0.102373265,4.779034030555555,0
0.08870819,2.792749696666667,0
0.05145851,2.676261273333333,0
0.0757564,2.8221980286111115,0
0.04117267,3.2166336466666667,0
0.05049623,3.748532383888888,0
0.13793814,3.866862290277779,0
0.107680775,4.407110741666667,0
0.064384766,3.362404336111112,0
0.083145164,4.034432636111112,0
0.09220272,4.436197966666668,0
0.1338261,3.086559631944445,0
0.27950406,2.878440747222222,0
0.087826975,3.792654208333334,0
0.08537913,4.126412977777779,0
0.10657258,3.753974625,0
0.06455806,4.431117791666666,0
0.054623585,4.338952311944443,0
0.09618763,2.7133227880555557,0
0.061112188,4.401405638888889,0
0.028073015,3.997369775,0
0.0390404,4.7754320138888895,0
0.033780195,5.005228744444445,0
0.05612959,3.9607691900000006,0
0.11532651,3.334829863333334,0
0.12030454,3.9324392805555552,0
0.054162923,2.7442262333333343,0
0.070673205,3.267994594444444,0
0.055390447,4.868915486111112,0
0.05464551,3.6183884527777774,0
0.13400516,2.913619066666666,0
0.099357255,3.681465127777777,0
0.059408993,3.598549961111111,0
0.09462409,4.456106606111111,0
0.063855626,1.808902719444445,0
0.13681169,4.234685661111111,0
0.1514981,3.254486861666668,0
0.14420943,3.458590788888888,0
0.105250664,3.5712423563888884,0
0.15399651,2.967465316388888,0
0.08425413,3.7581863425000006,0
0.0892075,4.3338005413888885,0
0.2234987,3.7410729055555567,0
0.24445942,4.183302252777779,0
0.100799486,3.304042343611111,0
0.13779035,3.996920525000001,0
0.09775033,3.455464260833333,0
0.066386364,4.128471370833334,0
0.12255085,4.140032141944444,0
0.1360243,3.042335231944444,0
0.04913766,3.0586517638888884,0
0.064388506,3.461233793888889,0
0.055372592,3.712264327777778,0
0.08791985,3.498063433333334,0
0.1540404,4.1046432416666665,0
0.21652378,4.038560533333335,0
0.16024004,4.413690175,0
0.15725857,4.630439333333334,0
0.15159114,5.171543002777778,0
0.16451381,4.4568868408333335,0
0.20225872,3.202101319166667,0
0.16726059,3.746327707222222,0
0.18395616,4.390245736111112,0
0.19526815,5.239124119444444,0
0.18358079,4.658835458333334,0
0.21246766,3.318884408333334,0
0.33175874,3.3753899622222217,0
0.24210003,3.948330231111112,0
0.12770917,3.431952369444444,0
0.15298611,2.373960411111112,0
0.14024252,4.161812983333333,0
0.17260157,2.1412893694444444,0
0.1634939,2.9355794175,0
0.15489249,3.7247162638888898,0
0.07368067,3.3705507500000005,0
0.11661826,2.336945843055555,0
0.07267282,2.6645997516666675,0
0.1164442,3.5418089750000004,0
0.16685079,2.9908109075,0
0.10573807,3.9995058027777777,0
0.07725565,3.649041012222223,0
0.10787616,3.9075950130555546,0
0.0827695,3.849381988888888,0
0.113113396,3.85480991388889,0
0.16278681,3.2633010341666675,0
0.15981138,3.2322858936111105,0
0.09458247,3.656990213888888,0
0.14656109,4.278841419444445,0
0.08774066,3.5599180111111104,0
0.1185477,3.006342930555556,0
0.15924197,4.260439827777777,0
0.120927684,2.383683804722222,0
0.06889671,4.269110584444444,0
0.10678852,3.3814056083333326,0
0.09142466,4.085257513888889,0
0.13948317,3.981911294444446,0
0.17564128,3.340814475,0
0.16781668,4.169742138888889,0
0.06923422,3.166095519444445,0
0.11088355,3.60335534,0
0.08999051,2.5495187222222224,0
0.12945873,2.9209317175,0
0.18857218,2.8250894852777773,0
0.14067096,2.830512116666667,0
0.09528323,3.924959652777778,0
0.122449666,3.4680680194444435,0
0.111305326,3.703784083333332,0
0.148069,2.3605795416666666,0
0.1652665,2.3789178930555552,0
0.14333662,4.438539252777776,0
0.11092608,4.032522141666667,0
0.1739278,2.6047464380555554,0
0.1476922,2.664900541944445,0
0.1561026,3.351038019444445,0
0.2434276,2.333957228888889,0
0.33672494,2.936293589444445,0
0.18398885,3.716355716666665,0
0.12105362,3.320581798611112,0
0.13378167,4.279833497222223,0
0.1414985,3.694229594444444,0
0.18946196,4.01585363,0
0.1654565,3.653277888888889,0
0.19015183,4.51710981111111,0
0.117871314,4.320880372222223,0
0.062065754,3.3706662466666666,0
0.10203643,4.991391744444445,0
0.13198695,3.740424299999999,0
0.10344423,3.974860972222222,0
0.053724915,2.4454996144444454,0
0.0888128,3.49347739,0
0.05268196,4.639173733333333,0
0.08273179,3.1072623072222227,0
0.12952612,4.715392788888888,0
0.109077185,2.917097513888889,0
0.07095828,2.942491009166667,0
0.08544116,4.728933555277778,0
0.050637946,4.023092205555556,0
0.10538688,3.5217504633333325,0
0.13815871,2.5994635125000003,0
0.08255955,4.604222205555554,0
0.049099416,3.142505166666665,0
0.05990361,4.4123550694444456,0
0.044060353,3.1256264438888888,0
0.06430526,4.540033552777777,0
0.11245814,3.666156111111111,0
0.120452836,1.9366238427777775,0
0.06894083,3.329389350000001,0
0.09421672,3.563978041666666,0
0.07877772,3.0624320186111107,0
0.095656306,3.694445486111112,0
0.15774307,4.1846773627777765,0
0.14155082,3.5275320694444443,0
0.092257775,2.9146718002777776,0
0.15274283,2.4534428513888886,0
0.106385976,4.337740136111112,0
0.15636414,3.725151474166666,0
0.199255,4.4010686563888886,0
0.17125851,2.4031882769444453,0
0.20157376,4.100058629444446,0
0.20649882,3.465109374999999,0
0.14026313,3.781948250000001,0
0.13086829,3.495220777777777,0
0.21087734,3.8375529605555543,0
0.1903341,4.039788303888888,0
0.15490487,2.2846787783333338,0
0.17790979,3.3310461305555554,0
0.25350118,2.8173145944444444,0
0.4076892,1.9031700055555556,0
0.31579256,4.157634249999999,0
0.22634935,2.925041668055554,0
0.13264427,3.201960258333334,0
0.2234925,3.585008763888889,0
0.37712228,4.049737911111112,0
0.2462746,4.170454186111112,0
0.68679565,3.2772119916666664,0
0.36404854,3.925113519444445,0
0.4822196,4.152566675,0
0.49263227,3.171551303611112,0
0.5507112,3.376268028055556,0
0.29143178,4.014160666944444,0
0.45985657,3.5303753069444443,0
0.28604048,2.9297340972222217,0
0.33623514,4.568096597222223,0
0.34122112,3.0718942786111123,0
0.54082394,2.7162137697222217,0
0.36235532,3.905932955555557,0
0.62300277,2.9496765019444444,0
0.39931583,2.8802792008333338,0
0.6921645,4.624332559444444,0
0.52853495,2.961493340277778,0
0.68123573,4.046064369444444,0
0.5058013,3.395696742222221,0
1.0577406,3.736581154722223,0
0.7280726,2.529897005555556,0
0.91446614,3.910345077777779,0
0.6747334,3.784783069444444,0
0.7263153,2.219510921944445,0
0.446114,1.9462290008333336,0
0.5709987,3.185965111111111,0
0.310002,4.069300369444445,0
0.4180995,4.097694638888889,0
0.37713867,2.612070815833333,0
0.5387933,3.0324951474999997,0
0.33947268,3.5639398,0
0.725283,4.461290713888888,0
0.41753465,2.875579552777777,0
0.30728254,3.509059026388889,0
0.32084015,4.008416713055556,0
0.5604411,2.115792496666667,0
0.3800963,3.596238316944444,0
0.5181822,3.465924480555556,0
0.32842007,3.0644371238888897,0
0.47606048,2.121747050277777,0
0.33986217,5.124023888055556,0
0.38965634,4.049871242500001,0
0.29822442,3.3307520663888885,0
0.44460553,2.121265938055556,0
0.34731773,3.648013446666666,0
0.38715017,3.876520075,0
0.27520263,5.079004408333333,0
0.36746022,3.921988244444445,0
0.30739722,2.937524280833334,0
0.51129544,4.416176908333335,0
0.32163903,3.164378713611111,0
0.39065778,3.032606041666667,0
0.2704887,3.478969405555556,0
0.33836094,3.4480535749999985,0
0.21624404,2.7787628711111108,0
0.38891453,3.114023360833333,0
0.28991994,3.6942328847222217,0
0.29487878,4.331090152777779,0
0.26111257,3.234875872222223,0
0.37129351,2.772617146111111,0
0.25107768,3.940067741666668,0
0.4043564,4.478725097499999,0
0.23375884,2.849718664166667,0
0.34879303,2.7780786825000003,0
0.20804814,2.610987285,0
0.29167938,3.673405894444445,0
0.19097076,3.811934227777778,0
0.291409,3.573583858333334,0
0.18630661,3.786451097222223,0
0.2048935,2.6403937605555554,0
0.13289244,3.3170917452777777,0
0.15920907,2.8498745294444445,0
0.10050037,4.57346998888889,0
0.21032313,4.165513382777778,0
0.11021791,3.396124247222223,0
0.1464574,3.634157127777779,0
0.09993503,2.854479424999999,0
0.1667496,3.593345038611111,0
0.1280388,4.191459816388889,0
0.23447414,2.7763930927777785,0
0.20831634,3.270301547222223,0
0.2457554,3.7362438527777777,0
0.19967973,3.27304718,0
0.26945442,4.4798308361111125,0
0.20791487,2.5299769041666664,0
0.43524063,4.242180527777778,0
0.25254768,2.735058919444445,0
0.36466348,3.5938915,0
0.27707896,3.831743425000001,0
0.44394034,3.3760856777777786,0
0.33798188,3.702671044722222,0
0.5322518,2.2467546775,0
0.42943344,1.7703767130555557,0
0.7449984,2.33300949,0
0.45925415,2.756050010555556,0
0.601869,2.503327262777777,0
0.3492576,3.096799258333333,0
0.67852235,4.125046158055556,0
0.47832206,1.8065577261111112,0
0.89813805,2.3547052419444445,0
0.5552652,3.323873350555555,0
0.8174964,3.3727230191666675,0
0.5102028,2.8854987211111105,0
0.93494654,2.592480802222221,0
0.53819346,2.0583738633333337,0
0.5568938,3.1249925430555545,0
0.38132417,3.468111322222222,0
0.58651644,2.5558894327777777,0
0.32669118,4.5300060305555565,0
0.37436354,4.073951094166668,0
0.20113468,2.8595221602777783,0
0.2819621,3.243375223888889,0
0.21138838,3.3529477277777784,0
0.31891033,2.061694092222222,0
0.22382995,1.1810602661111111,0
0.46369416,2.466450553055556,0
0.3355152,2.8657266677777766,0
0.5180702,2.4311972861111117,0
0.33050779,3.656547627777778,0
0.4757757,3.414686275555556,0
0.27609,3.1237502947222224,0
0.44797647,3.734961358333333,0
0.26514542,2.240643223333333,0
0.25626743,3.674042547222223,0
0.153835,3.064155565833333,0
0.18749681,2.787361047222221,0
0.17368874,2.9009756963888886,0
0.3348707,1.3788050675,0
0.24914517,2.9872442333333336,0
0.36017954,3.144357459166668,0
0.2294875,3.1048086952777774,0
0.27631098,1.2633419550000002,0
0.139576,2.685283315555556,0
0.2549088,4.965702094444443,0
0.16214016,2.199388290277777,0
0.21243815,3.9827239297222223,0
0.16204992,2.654412205555556,0
0.2076057,4.179226380555555,0
0.15015191,4.042776594999999,0
0.24940327,2.003542098055556,0
0.20247778,3.920806997222223,0
0.20637247,3.317398494444444,0
0.13994233,3.0922744319444444,0
0.1744917,4.014270627777778,0
0.11804707,2.8925603963888897,0
0.22436072,3.183996762777778,0
0.13656242,4.069957916666666,0
0.17778559,3.072458407777777,0
0.10927406,1.9943273044444445,0
0.14318837,4.392557486111111,0
0.1271781,3.891517419722222,0
0.22161654,2.5861925980555545,0
0.17732798,3.2960388983333337,0
0.1783703,2.008279431944444,0
0.1312896,3.549960676944444,0
0.21480615,1.8315504069444448,0
0.20195112,3.1402821388888884,0
0.31145456,2.602434025277778,0
0.2000051,3.435945482777777,0
0.31731525,3.084193077777777,0
0.19443715,3.695398481944444,0
0.3795264,2.747898633333333,0
0.21027254,2.8458569127777764,0
0.3755331,3.226730381388889,0
0.17502677,3.664386755833333,0
0.22594608,3.058558122222222,0
0.27566186,2.845728889444444,0
0.35648152,2.164758779722222,0
0.6265575,3.0784025358333333,0
1.6389899,2.602069671388888,0
1.1244285,1.6343456813888888,0
2.111085,2.2837495280555555,0
1.1035442,3.614820611944444,0
2.2286253,3.5902044527777783,0
2.4022527,2.52046553,0
4.5778356,2.945082799722221,0
2.932714,3.690313659444445,0
4.8643193,4.138476934722221,0
2.82573,2.932136353611112,0
3.4082136,4.851080980555556,0
1.5688092,3.548407197222222,0
1.1194746,4.3561555897222215,0
1.1902035,2.1346496544444444,0
1.4186226,2.556432887222222,0
0.29279128,3.2216491083333327,0
0.25455225,2.6342264872222225,0
0.14207774,3.479002318055556,0
0.2197718,3.003267650555556,0
0.18541706,1.977805751944445,0
0.16799021,4.446505144444443,0
0.13362738,2.894484066944445,0
0.17957272,2.0758719575,0
0.15400006,3.036698405555555,0
0.30110028,3.116510203055556,0
0.19930157,3.4326353277777777,0
0.267325,3.906798013611111,0
0.16647446,2.9249112416666665,0
0.2684552,2.882561433333334,0
0.1748803,3.634059026111111,0
0.278308,2.577513504166668,0
0.18208724,3.492509989722222,0
0.17785645,2.791369452777777,0
0.13129929,3.070156766666666,0
0.19299611,2.6735402097222223,0
0.11988848,3.887685013055556,0
0.25327966,3.895469047222223,0
0.12811622,3.9751709972222233,0
0.17377138,2.826564616666668,0
0.11444436,2.633230565555556,0
0.19076791,1.5325701694444445,0
0.12872748,2.988082205555556,0
0.27607805,2.1327656644444444,0
0.18042149,3.154163066666668,0
0.23573929,3.608516189166668,0
0.15686163,2.424934663055556,0
0.2598741,3.647803788888889,0
0.15708861,2.696285225,0
0.32650158,3.4891003944444448,0
0.18654238,1.5340438769444442,0
0.25766236,2.101746743333333,0
0.18361065,1.6048320977777777,0
0.24357986,3.531083261111112,0
0.1574725,3.093829794444445,0
0.53201544,2.034857040277778,0
0.21192631,2.3178404997222226,0
0.20498592,4.027949056111112,0
0.20669776,1.8718908847222224,0
0.32664308,2.523131383333333,0
0.18687873,2.972980655555555,0
0.44350177,2.570772363888889,0
0.26472005,1.5589641349999996,0
0.44251624,1.9304679622222225,0
0.35201308,2.7350641,0
0.7582325,3.1501001497222214,0
0.39874116,2.366468466666666,0
0.76020265,3.6912887072222222,0
0.47857785,3.5349325194444443,0
0.8916416,2.104767839444444,0
0.5890527,2.5386921247222225,0
0.962064,2.408160753333333,0
0.488889,3.456500455555556,0
0.75582004,2.5960048447222217,0
0.4347605,3.626554238888888,0
0.678153,2.176693965555556,0
0.4478329,0.907083918611111,0
0.62148887,4.170291469444444,0
0.41664398,3.062814301944444,0
0.55375326,3.670669872222223,0
0.34860355,2.300019405277778,0
0.41414726,2.711406275,0
0.28889117,3.2075817488888885,0
0.44486183,2.5601185166666665,0
0.3060942,1.9598458591666672,0
0.3858914,2.9292721972222218,0
0.2372598,2.9967268516666667,0
0.36136332,3.0877590741666667,0
0.24919651,3.593415750277777,0
0.31774396,3.323732247222223,0
0.25037652,2.626722140833333,0
0.32422906,3.102068137222222,0
0.27538773,2.213854902777778,0
0.2725762,3.0897609000000004,0
0.1876428,2.890536445555556,0
0.28257772,2.5445745788888896,0
0.19363217,3.090714516111111,0
0.31745315,4.8710851775,0
0.18914577,2.3596922477777778,0
0.19598499,1.802379525555556,0
0.14491677,2.4651421666666664,0
0.21238986,2.2926811125,0
0.15038523,2.3349495833333327,0
0.21227819,2.952590191666668,0
0.25030988,3.339601853055556,0
0.12530659,2.938033536111111,0
0.16368122,2.272993304444444,0
0.103755325,3.5753343130555555,0
0.16603155,3.066442813333333,0
0.19593339,2.669446467777778,0
0.18649754,3.900706827777778,0
0.1113375,2.1314080166666667,0
0.13418096,3.869595325555556,0
0.10870293,3.401446736111111,0
0.1644666,2.5149318494444444,0
0.19976477,3.499892777777778,0
0.24681109,3.3548176261111107,0
0.13602628,2.237324792500001,0
0.19164032,3.0477859916666667,0
0.13541482,2.84912577,0
0.17325535,2.4595585950000003,0
0.20623392,3.682719561388888,0
0.16438796,3.447251893333334,0
0.11351027,2.6989062222222224,0
0.16223097,3.4194346275000016,0
0.10530649,3.8921454083333327,0
0.16208716,3.133889243055555,0
0.1713399,3.0576911822222224,0
0.19221094,2.273939091944445,0
0.113215946,3.4993385916666657,0
0.19991134,2.959324525,0
0.11797177,2.359627697222221,0
0.1797074,2.9279245416666666,0
0.21470362,3.180282125833333,0
0.20043094,1.9465436391666668,0
0.17652477,3.883542702777778,0
0.22350466,2.525226091666666,0
0.14363939,3.269241023333333,0
0.39414546,3.005503481666667,0
0.3880587,3.3224372611111117,0
0.5102789,2.5242177183333334,0
0.40424168,2.6012086302777786,0
0.6680876,3.0984446769444447,0
0.5565274,1.9025173755555556,0
0.7391564,2.8214003277777784,0
0.53564376,2.084235716388889,0
0.87688476,2.0236889799999997,0
0.5740603,1.369501468611111,0
1.0161505,4.132385738333333,0
0.46017647,3.268588894444444,0
0.7679974,3.474376930555556,0
