Time,Average Movement,Average Movement Size,Average Movement Direction
0.03467406380027739,7.993055555555555,2.827199242281229,-163.00793151152408
0.24271844660194175,6.193548387096774,2.4886840673530206,-161.1174023813272
0.31206657420249656,5.4423076923076925,2.332875412941654,-162.53158279525667
0.4507628294036061,4.93956043956044,2.222512191093772,-162.90800964789125
0.5201109570041609,7.053097345132743,2.6557668092535427,-164.37030569502508
0.5894590846047156,4.298507462686567,2.0732842213952645,-161.3047740346149
0.6588072122052705,4.9324324324324325,2.2209080198046096,-159.52287536523346
0.7281553398058253,5.268421052631579,2.2953041307485984,-164.39170804919559
0.79750346740638,3.3424657534246576,1.8282411639126435,-157.38636011528598
0.8668515950069349,5.078431372549019,2.253537524104939,-158.58381528377987
0.9361997226074896,1.5515463917525774,1.2456108508489228,-158.03691180316372
1.0055478502080444,2.625,1.620185174601965,-158.23517315131534
1.0748959778085991,2.717741935483871,1.6485575317482466,-160.1615734550734
1.1442441054091539,3.1769230769230767,1.7823925148302988,-159.52076929929953
1.2135922330097089,3.1682242990654204,1.7799506451206506,-157.75709324524638
1.2829403606102636,4.635658914728682,2.1530580379378264,-160.69354541362813
1.3522884882108184,6.455445544554456,2.54075688418913,-156.54292293338818
1.4216366158113731,10.495283018867925,3.239642421451467,-157.59700268886792
1.5603328710124826,8.066666666666666,2.840187787218772,-161.70159545953746
1.6296809986130374,5.959349593495935,2.4411779110699685,-158.96022169800418
1.7683772538141471,5.078767123287672,2.2536120170268155,-162.49495618958142
1.8377253814147019,3.3777173913043477,1.8378567385148243,-160.07000145859394
1.9070735090152566,2.6142857142857143,1.6168752933623898,-159.1180229411504
2.045769764216366,2.4017857142857144,1.5497695681247952,-158.53520489023947
2.115117891816921,2.9545454545454546,1.7188791273808215,-161.2561196731405
2.2538141470180304,4.410714285714286,2.100170061141308,-170.38173421599615
2.323162274618585,4.686131386861314,2.164747418721481,-159.44019341404683
2.3925104022191404,7.1273792093704245,2.669715192557143,-158.37419040093587
2.461858529819695,198.1130017452007,14.07526204889986,-151.22803957348933
2.53120665742025,8.63076923076923,2.937817085995864,-157.2742829744096
2.6005547850208046,10.81935047361299,3.2892781082804463,-156.51131067807643
2.6699029126213594,19.125292740046838,4.373247390675131,-162.95234875217818
2.739251040221914,10.806849315068494,3.2873772699628643,-164.00539516433378
2.808599167822469,10.211136890951277,3.195486956780027,-163.17501736129185
2.8779472954230236,15.446700507614214,3.930229065539846,-157.5003123859176
2.9472954230235784,15.50625,3.937797607800584,-159.23357528142012
3.016643550624133,7.666917293233083,2.768919878442329,-160.48127369372727
3.085991678224688,12.603960396039604,3.550205683624486,-158.29642107629883
3.1553398058252426,9.70485436893204,3.1152615249657676,-157.78596440949852
3.2246879334257974,12.221014492753623,3.4958567609033446,-156.58275328809688
3.3633841886269074,9.761821366024519,3.1243913592929613,-153.86824249289273
3.432732316227462,13.765625,3.7102055199139574,-148.94490129098907
3.5714285714285716,7.883426966292135,2.807744106269682,-154.19329179134442
3.6407766990291264,11.71985815602837,3.4234278371287994,-162.1145430874356
3.710124826629681,14.173157162726008,3.7647253768005453,-161.42046919460532
3.779472954230236,0.0,0.0,-155.17945866451092
3.8488210818307906,13.427184466019417,3.6643122773611174,-163.89373870367314
3.9181692094313454,8.856673960612692,2.976016458390762,-162.1987748423067
4.056865464632455,25.61739864864865,5.061363319170898,-164.02396042721682
4.12621359223301,12.945754716981131,3.5980209444889466,-161.99170162111733
4.195561719833565,6.907670454545454,2.6282447478394118,-156.65418608819857
4.26490984743412,14.360759493670885,3.789559274331368,-149.9765296166431
4.334257975034674,28.595774647887325,5.347501720232292,-163.62474529196814
4.403606102635229,8.24501661129568,2.871413695602861,-161.41549131177698
4.472954230235784,10.71808510638298,3.273848668827406,-156.909334976405
4.5423023578363395,6.7105263157894735,2.59046835838415,-156.99709764609688
4.611650485436893,10.460975609756098,3.2343431496605453,-152.39959325905184
4.680998613037448,15.167247386759582,3.8945150387127256,-157.4189036671718
4.750346740638003,8.054631828978623,2.838068327045461,-156.93550037156086
4.819694868238558,6.055555555555555,2.4608038433722332,-155.93652534656155
4.958391123439667,9.159242761692651,3.026424088209161,-158.81163616860655
5.027739251040222,6.844615384615385,2.6162215855342574,-156.2542134907176
5.097087378640777,0.0,0.0,-155.17945866451092
5.166435506241331,8.608407079646017,2.934008704766572,-156.78803020419505
5.235783633841886,17.82032667876588,4.221412877078701,-156.1410144206353
5.305131761442441,12.528947368421052,3.5396253146937817,-148.401770385119
5.44382801664355,10.614466292134832,3.257985004897173,-146.52023532908106
5.513176144244105,15.633268482490273,3.9538928263788677,-155.18288915221166
5.651872399445215,13.275836972343523,3.643602197323896,-151.56137922797473
5.72122052704577,20.967032967032967,4.578977283961231,-157.21228118601957
5.790568654646325,12.191131498470948,3.491580086217549,-153.33357108158282
5.929264909847435,9.540625,3.088790216249721,-160.07853153220256
5.998613037447989,9.176576576576577,3.029286479779781,-154.42211064656934
6.067961165048544,11.310502283105023,3.3631090204013643,-157.2863247522125
6.137309292649099,14.983383685800604,3.8708375948624614,-163.14427682054375
6.206657420249654,9.842150170648464,3.1372201342348394,-154.13898742388312
6.276005547850208,25.433903576982893,5.043203701714109,-163.06560002537736
6.345353675450763,11.276902887139107,3.3581100171285496,-160.5774351887446
6.414701803051318,9.517567567567568,3.085055520986222,-161.1018534027037
6.484049930651873,14.608506944444445,3.8221076573592803,-164.92885938978523
6.553398058252427,8.14423076923077,2.85380986914524,-159.9976232877285
6.622746185852982,6.900372439478585,2.6268559989992952,-158.61000764356223
6.692094313453537,9.211432506887052,3.0350341854560803,-159.93004053367014
6.761442441054092,9.751506024096386,3.122740146745545,-162.76055395250472
6.830790568654646,30.33139534883721,5.5073946062396155,-161.00997097994338
6.900138696255201,13.16109785202864,3.62782274264174,-154.63316053078393
6.969486823855756,9.261941448382126,3.0433437939841967,-164.41021197803744
7.038834951456311,10.976984126984126,3.3131532000473696,-158.8207163594554
7.108183079056865,7.527956989247312,2.743712264295823,-162.94746567920956
7.177531206657421,0.0,0.0,-155.17945866451092
7.246879334257975,13.626819126819127,3.691452170463424,-153.0269380939039
7.31622746185853,12.492647058823529,3.534493890053218,-156.36285916895346
7.454923717059639,11.731098430813125,3.4250691132899966,-157.88399536326304
7.524271844660194,10.471590909090908,3.2359837621797345,-157.68897533094082
7.59361997226075,27.530645161290323,5.246965328767699,-148.8169242681153
7.732316227461859,10.166326530612245,3.1884677402495774,-163.67902318489527
7.801664355062414,9.583732057416269,3.095760335913662,-164.04932974843916
7.871012482662969,26.1213282247765,5.110902877650533,-169.01423690702305
7.940360610263523,12.635593220338983,3.5546579610897844,-164.08892848150148
8.009708737864077,14.207100591715976,3.769230769230769,-165.55243894054144
8.079056865464633,11.79192546583851,3.4339373124503174,-165.6446057956796
8.148404993065187,17.544270833333332,4.188588167071732,-156.4007291058292
8.217753120665742,23.917825537294565,4.890585398221216,-168.75777182253287
8.287101248266296,14.094845360824742,3.754310237690106,-159.6368609286942
8.356449375866852,10.575729927007298,3.2520347364392186,-161.1553080743817
8.425797503467406,16.739309210526315,4.091370089655336,-156.28101784739545
8.49514563106796,15.399563318777293,3.9242277353356156,-158.23531929742842
8.564493758668517,12.337463556851311,3.5124725702631916,-158.52337153556178
8.633841886269071,10.452643171806168,3.2330547740188638,-156.61355279896463
8.703190013869627,13.782640949554896,3.7124979393334208,-154.38636449789922
8.841886269070736,16.57927786499215,4.071765939367359,-157.42893566102808
8.91123439667129,12.90852390852391,3.5928434294474774,-162.47910565642323
8.980582524271846,0.0,0.0,-155.17945866451092
9.0499306518724,13.709812108559499,3.7026763440192147,-164.72159965761387
9.119278779472955,12.868715083798882,3.587299134975906,-162.92004177901148
9.188626907073509,9.7246891651865,3.118443388164438,-162.07569279637278
9.327323162274618,10.548175182481751,3.24779543421099,-161.17678972887626
9.396671289875174,33.00998336106489,5.745431520875076,-163.55976943280749
9.535367545076284,11.987373737373737,3.462278691465165,-158.0206452922685
9.604715672676837,9.0,3.0,-159.34389988484446
9.674063800277393,13.319753086419754,3.649623691070047,-155.77722681558487
