Time,Average Movement,Average Movement Size,Average Movement Direction
0.03333333333333333,0.3902439024390244,0.6246950475544243,-135.55634338408754
0.13333333333333333,0.23958333333333334,0.48947250518628044,-133.9918784935757
0.23333333333333334,0.6027397260273972,0.7763631405646441,-133.36221551298567
0.3333333333333333,0.4675324675324675,0.6837634587578277,-131.879339007618
0.43333333333333335,0.42391304347826086,0.6510860492118233,-131.84704249563057
0.5333333333333333,0.29365079365079366,0.5418955560352877,-132.82601956098176
0.6333333333333333,0.38392857142857145,0.6196196990320526,-133.5960683262204
0.7333333333333333,0.6111111111111112,0.7817359599705717,-132.14401357458595
0.8333333333333334,0.83,0.9110433579144299,-131.16412929829738
0.9333333333333333,0.4171686746987952,0.6458859610634026,-132.10270357107936
1.0333333333333332,0.3407079646017699,0.583701948430678,-132.61292703322434
1.1333333333333333,0.29838709677419356,0.5462482007056806,-133.26922316554874
1.2333333333333334,0.5138888888888888,0.7168604389202189,-132.9808665381212
1.3333333333333333,0.45454545454545453,0.674199862463242,-133.81376933367622
1.4333333333333333,0.4536082474226804,0.6735044524148897,-132.73723230841034
1.5333333333333332,0.3723404255319149,0.6101970382851059,-131.89467327974617
1.6333333333333333,0.38666666666666666,0.621825270205921,-132.69782762479974
1.7333333333333334,0.3738738738738739,0.6114522662267873,-130.59523092661203
1.8333333333333333,0.46511627906976744,0.6819943394704735,-134.47172600195628
1.9333333333333333,0.17555555555555555,0.41899350299921784,-133.04673785287727
2.033333333333333,0.5833333333333334,0.7637626158259734,-132.15517110720097
2.1333333333333333,0.21875,0.46770717334674267,-133.57635190482625
2.2333333333333334,0.5,0.7071067811865476,-133.4428861719609
2.3333333333333335,0.3235294117647059,0.568796458994521,-132.69244552116078
2.433333333333333,0.21794871794871795,0.46684978092392626,-133.04567767734653
2.533333333333333,0.33695652173913043,0.5804795618616821,-133.61133599076013
2.6333333333333333,0.3939393939393939,0.6276459144608478,-130.1673859412504
2.7333333333333334,0.2916666666666667,0.5400617248673217,-129.6016829695791
2.8333333333333335,0.4382716049382716,0.6620208493229436,-128.5583556842715
2.933333333333333,0.25092936802973975,0.5009285059065213,-131.7599727278025
3.033333333333333,0.05660377358490566,0.23791547571544325,-134.60988018381835
3.1333333333333333,0.24157303370786518,0.49150079726066076,-131.65543812512314
3.2333333333333334,0.3,0.5477225575051661,-133.4607059081541
3.3333333333333335,0.23423423423423423,0.483977514182461,-131.97008765352945
3.433333333333333,0.20535714285714285,0.4531634835874829,-132.49713898451614
3.533333333333333,0.26875,0.518411033833193,-134.4846941715377
3.6333333333333333,0.13076923076923078,0.3616202853397895,-131.91995797618148
3.7333333333333334,0.21653543307086615,0.4653336792785003,-132.10131277968154
3.8333333333333335,0.2661290322580645,0.515876954571596,-133.43303925845373
3.933333333333333,0.14339622641509434,0.3786769420166672,-133.30373172177596
4.033333333333333,0.30612244897959184,0.5532833351724882,-134.2467281680098
4.133333333333333,0.05384615384615385,0.23204774044612855,-134.78639143240935
4.233333333333333,0.35714285714285715,0.5976143046671968,-132.4577119210609
4.333333333333333,0.19879518072289157,0.4458645318063454,-131.47821814131365
4.433333333333334,0.225,0.4743416490252569,-130.9701488658006
4.533333333333333,0.2222222222222222,0.4714045207910317,-131.55587039593794
4.633333333333333,0.47413793103448276,0.6885767430246847,-133.67708191229895
4.733333333333333,0.08241758241758242,0.28708462588160727,-133.43361122272734
4.833333333333333,0.1111111111111111,0.3333333333333333,-132.7855883046128
4.933333333333334,0.2862595419847328,0.5350322812548163,-131.95427036748828
5.033333333333333,0.2786885245901639,0.5279095799378564,-131.5190350749364
5.133333333333333,0.3037974683544304,0.5511782546095504,-130.6754623488972
5.233333333333333,0.49,0.7,-124.6726478778379
5.333333333333333,0.36885245901639346,0.607332247634187,-128.63972997556397
5.433333333333334,0.0641025641025641,0.25318484177091666,-134.7442502233842
5.533333333333333,0.4227941176470588,0.6502262049833571,-129.4450745229551
5.633333333333333,0.35046728971962615,0.5920027784728937,-127.49725962722773
5.733333333333333,0.28308823529411764,0.5320603680919277,-129.6837350848836
5.833333333333333,0.3467741935483871,0.588875363339635,-132.59132643162098
5.933333333333334,0.21844660194174756,0.46738271463731684,-131.72185900971115
6.033333333333333,0.6,0.7745966692414834,-129.37388525694902
6.133333333333333,0.2125,0.4609772228646444,-132.16070149108774
6.233333333333333,0.2857142857142857,0.5345224838248488,-130.4389678243868
6.333333333333333,0.4491525423728814,0.6701884379582218,-131.55375120426632
6.433333333333334,0.125,0.3535533905932738,-133.70280343568828
6.533333333333333,0.17582417582417584,0.4193139346887673,-129.94668879582687
6.633333333333333,0.4807692307692308,0.6933752452815364,-130.69136293325064
6.733333333333333,0.545774647887324,0.7387656244624028,-128.9496942382863
6.833333333333333,0.6515151515151515,0.8071648849616486,-127.08609354350635
6.933333333333334,0.27884615384615385,0.5280588545286916,-131.06666340870495
7.033333333333333,0.4034090909090909,0.6351449369310055,-128.82474818620668
7.133333333333333,0.372,0.6099180272790763,-128.7760927889086
7.233333333333333,0.43023255813953487,0.6559211523800211,-129.83677743715361
7.333333333333333,0.3525641025641026,0.5937710859953544,-129.59668659147408
7.433333333333334,0.47297297297297297,0.6877303054053769,-128.40877156718238
7.533333333333333,0.3047337278106509,0.552026926707974,-128.81937799581263
7.633333333333333,0.41847826086956524,0.6468989572333266,-127.1453526829751
7.733333333333333,0.23774509803921567,0.4875911176787531,-132.1528699657235
7.833333333333333,0.3547008547008547,0.595567674324971,-130.44177658710998
7.933333333333334,0.2568493150684932,0.5068030337996144,-131.90180445980036
