Time,Average Movement,Average Movement Size,Average Movement Direction
0.020833333333333336,0.0,0.0,-150.64224645720873
0.062433333333333334,5.432656826568266,2.33080604653589,-151.90289437646297
0.10406666666666667,8.95643153526971,2.9927297798614747,-152.92257149601664
0.16666666666666669,9.078313253012048,3.013023938340359,-154.56466716749458
0.25716666666666665,2.5584808946877913,1.5995252091441983,-150.95987411732617
0.33333333333333337,8.032967032967033,2.8342489363087062,-152.69144121598308
0.3957666666666667,7.32258064516129,2.7060267266162192,-153.2420570772521
0.4583666666666667,3.5573529411764704,1.8860946267821428,-152.53143963462293
0.5415666666666666,6.696540880503145,2.587767547617665,-152.935987360043
0.6319,10.338174273858922,3.215303138719415,-153.58649514690245
0.7118,9.14336917562724,3.023800452349202,-151.74273563798778
0.7815333333333334,8.556962025316455,2.925228542407662,-155.31228672636257
0.8540333333333334,7.625,2.7613402542968153,-154.97862436220473
0.9234666666666667,4.536852589641434,2.1299888707787735,-153.91064633697124
1.0067666666666668,6.021538461538461,2.4538823243053978,-153.79637694548694
1.0970666666666666,4.132216014897579,2.032785284996322,-152.91749145432013
1.1665,6.0993265993265995,2.4696814773015974,-154.06012967368494
1.2498,2.992190797804981,1.7297950161232922,-151.11830767601955
1.3262,6.524054982817869,2.554222970458505,-152.2321797468202
1.3956000000000002,8.302529182879377,2.881410970840393,-153.05085065232825
1.4650333333333334,5.109311740890688,2.260378672012875,-150.7644684562226
1.5275,5.682119205298013,2.3837196154954996,-150.06822218161196
1.5969,11.137195121951219,3.337243641382993,-152.7568428804818
1.6663333333333334,10.469325153374234,3.235633655618978,-152.65684124537586
1.7496666666666667,12.29823151125402,3.5068834470586587,-151.2744234013789
1.8260333333333334,7.716755319148936,2.777904843429475,-151.55507257433808
1.8954666666666669,10.198160535117056,3.193455892151488,-151.25000556052075
1.9649,14.449728260869565,3.8012798188070245,-151.3278989730687
2.027366666666667,8.195890410958905,2.862846557354918,-150.7553201931413
2.0898333333333334,6.085585585585585,2.466897968215464,-150.3439135490845
2.1523333333333334,10.319444444444445,3.2123892112327304,-150.22023088059575
2.235666666666667,6.59185303514377,2.567460425234198,-150.80197318543404
2.3606333333333334,8.998850574712643,2.999808423001816,-151.32861764055443
2.4300333333333333,11.206699346405228,3.34764086281746,-151.21349645224262
2.5064,8.917283950617284,2.9861821696971678,-151.9804692041593
2.5897,6.042654028436019,2.4581810406143845,-151.13657508533686
2.6730666666666667,9.755128205128205,3.1233200612694505,-152.0574353463785
2.7633,6.891373801916933,2.625142625061909,-151.97074534955772
2.8327333333333335,7.938340807174888,2.817506132588692,-151.3694870511209
2.902166666666667,7.2450787401574805,2.6916683934239525,-152.16490971796492
3.027166666666667,7.387473460721869,2.7179907028394834,-153.14758027718972
3.096566666666667,11.421944035346097,3.3796366720915576,-153.13690455093843
3.1660000000000004,9.868686868686869,3.1414466203783995,-153.68043365079126
3.2493000000000003,4.911538461538462,2.2161991024135133,-151.43236549633266
3.3326333333333333,8.713151927437641,2.951804859308562,-153.88232975676485
3.3881666666666668,8.137078651685393,2.8525565115673683,-153.5612645967578
3.4715333333333334,6.630901287553648,2.575053647509824,-152.79272613706482
3.527066666666667,37.1,6.0909769331364245,-155.66208667658063
3.6103333333333336,12.171191553544494,3.4887234848214175,-153.77350665398188
3.6937,9.689427312775331,3.112784495074359,-157.10907764172416
3.7631,14.812199036918138,3.8486619800806277,-154.25100210752106
3.8464,19.221382289416848,4.384219689912545,-155.16520140180558
3.9297,6.127565982404692,2.475392086600564,-154.0966137768509
3.9991333333333334,17.007462686567163,4.124010509997175,-154.88243419890182
4.0686,8.55328798185941,2.924600482435064,-154.9778558251765
4.124133333333334,112.5,10.606601717798213,-17.229692741209778
4.207500000000001,7.59538784067086,2.755973120455071,-154.5353725622607
4.297766666666667,8.470183486238533,2.9103579653091702,-154.52446797050865
4.360266666666667,8.803605313092978,2.9670870080085248,-155.31070451545241
4.4297,7.377099236641222,2.7160815960941274,-154.8162569341745
4.4922,11.38953488372093,3.3748384974278296,-155.9689579067217
4.5616,8.13030888030888,2.8513696498891337,-153.95152132932807
4.631066666666667,8.168523676880223,2.8580629238839763,-154.30999822696143
4.714366666666667,11.964102564102564,3.4589163858212246,-153.80182488344113
4.7977,7.608910891089109,2.75842543692758,-153.57058122177435
4.888,15.6640625,3.957785049746891,-154.90420658044886
4.9713,10.667582417582418,3.266126515856729,-155.63607123164044
5.047633333333334,10.785227272727273,3.28408697703445,-157.01983356339767
5.124033333333333,11.964028776978417,3.4589057195850854,-155.41524368360723
5.207366666666667,9.370558375634518,3.061136778328358,-154.81496383804816
5.290666666666667,11.748329621380845,3.42758364177752,-155.09563537710304
5.3670333333333335,10.334888059701493,3.2147920709902054,-154.80679720115057
5.450333333333334,16.80701754385965,4.09963626970243,-154.47815536792604
5.5267,13.774193548387096,3.711360067197347,-155.17073981283562
5.596133333333333,7.973333333333334,2.8237091446063163,-153.818470440664
5.679466666666667,21.686695278969957,4.656897602371128,-154.3407051998831
5.755833333333333,9.20259319286872,3.033577622687232,-153.94494462131004
5.839166666666667,12.503807106598984,3.5360722711221535,-155.67046071028287
5.915533333333334,8.562888198757763,2.9262413090443795,-153.64350496677636
5.984933333333333,12.017241379310345,3.466589300639801,-156.03963408835148
6.054333333333334,11.444444444444445,3.3829638550307397,-156.32767137696857
6.130733333333334,13.540849673202615,3.6797893517431968,-158.8261105039683
6.193233333333334,12.2632241813602,3.501888659189524,-156.88224759932638
6.2557,2.921523178807947,1.7092463774447344,-151.94970201709245
6.339033333333334,13.600828729281767,3.687930141594573,-156.7884800760861
6.429266666666667,9.634083044982699,3.103881931546801,-155.06373006859198
6.498733333333334,12.703655352480418,3.5642187576635105,-156.2595818732114
6.5751,16.58623417721519,4.07262006295888,-155.2824817381017
6.658433333333334,12.825613079019073,3.5812865117188086,-158.61910025318164
6.720866666666667,10.072687224669604,3.1737497104638868,-156.90789794659716
6.804200000000001,14.70392749244713,3.834570053141177,-157.22256770979124
6.8597,10.667045454545455,3.2660443130100756,-157.7373793941093
6.915333333333334,7.2310549777117386,2.689062100010288,-155.49592891161342
6.998633333333333,10.897905759162304,3.30119762497829,-156.24850900120438
7.068133333333334,9.388009049773755,3.0639858109615576,-157.74373680475637
7.1306,12.525423728813559,3.5391275377998967,-157.85496244577828
7.1931,9.63231850117096,3.103597670634994,-157.32306240638863
7.262566666666667,4.368646200301963,2.0901306658441148,-151.52346597308463
7.325066666666667,8.919068736141908,2.986480995442949,-156.41724377734533
7.394466666666667,8.198564593301436,2.8633135688047573,-157.86297240486442
7.463900000000001,10.296296296296296,3.208784239598589,-157.30924529713016
7.5263333333333335,9.257575757575758,3.0426264571215045,-157.615316233655
7.588866666666667,6.784403669724771,2.604688785579723,-155.14290926013066
7.651366666666667,10.784615384615385,3.283993816165826,-157.87333949912113
7.7208000000000006,9.531963470319635,3.0873878069202183,-157.14988752941366
7.797066666666667,10.758409785932722,3.2800014917576976,-156.574891893377
7.894333333333334,16.319311663479922,4.03971678010723,-157.75655476247144
7.977600000000001,16.773348519362187,4.095527868219454,-156.53881941099309
8.054,8.342465753424657,2.8883326943800394,-157.61405993458044
8.130366666666667,9.210526315789474,3.03488489333442,-155.89115694617774
8.199766666666667,8.484478935698448,2.912812890609084,-156.22604508382736
8.338700000000001,6.891355140186916,2.6251390706373856,-157.8515316023561
8.428933333333333,2.7365671641791045,1.6542572847592676,-153.08854177625938
8.4914,7.901234567901234,2.810913475705226,-156.20993595046818
8.5539,7.119256017505471,2.668193399569355,-155.0113725949381
8.6372,8.17879746835443,2.859859693823183,-156.17762434727888
8.727500000000003,6.60475161987041,2.5699711321083765,-155.47081565958024
8.7969,8.345238095238095,2.8888125753046174,-157.57292337464375
8.873266666666668,6.9986807387862795,2.6455019823818464,-156.90737149216085
8.956566666666667,7.596610169491526,2.7561948714652824,-155.96485729034498
9.053733333333334,11.074692442882249,3.3278660494199954,-155.20686180566952
9.1371,7.86518771331058,2.804494199193605,-156.2292100518607
9.227400000000001,3.6955974842767296,1.9223936860790845,-154.0277511520363
9.282933333333334,5.489821882951654,2.343036893211811,-155.81825669523215
9.359266666666667,5.012145748987854,2.2387822022224166,-155.95002277608796
9.428700000000001,7.496843434343434,2.738036419469879,-153.7541356643788
9.4981,6.040632054176072,2.457769731723473,-156.50500397979303
9.581433333333333,7.110309278350515,2.666516318785714,-153.62669108456984
9.6578,6.155882352941177,2.4811050668887797,-154.8261510295511
9.7203,5.153368794326241,2.270103256313739,-154.92801822726895
9.803633333333334,5.496629213483146,2.344489115667451,-155.5605282142277
9.859200000000001,0.0,0.0,-150.64224645720873
9.914733333333334,3.6391812865497077,1.9076638295437978,-153.64161836775807
10.005,4.834745762711864,2.1988055308989614,-155.27410829975915
10.095366666666667,2.6810418445772846,1.637388727387997,-153.33354066931108
10.1647,5.4622222222222225,2.337139752394414,-156.65942204326518
10.248066666666666,2.6259289843104874,1.6204718400239133,-151.6646599329663
10.324366666666668,5.627293577981652,2.3721917245411785,-155.73755301086476
10.3938,4.991197183098592,2.234098740677903,-155.70457224372709
10.463266666666668,6.414864864864865,2.5327583510601372,-156.96352397269374
10.5257,4.8199013157894735,2.1954273651818847,-154.5552219424458
10.5952,3.5212044105173876,1.8764872529589396,-153.28413259921604
10.650733333333333,5.5131348511383536,2.348006569654002,-155.12216490153529
10.7271,4.3251088534107405,2.079689605063876,-154.0522193872001
10.796533333333334,9.668012924071082,3.109342844407976,-154.65198257371873
10.858966666666667,4.724606580829756,2.173616015038019,-154.19438916093515
10.914533333333333,3.113584036838066,1.7645350766811256,-152.84504788757195
10.997900000000001,5.611607142857143,2.368883100293711,-155.77706124053512
11.102066666666667,7.429601357082273,2.7257295091557183,-153.17989640682094
11.157533333333333,0.0,0.0,-150.64224645720873
11.220066666666668,3.8910714285714287,1.9725798915560881,-153.34391618944824
11.296466666666667,5.739482200647249,2.3957216450679844,-153.92434826946985
11.358866666666668,5.897473997028232,2.428471535148854,-155.3774349645708
11.428333333333335,3.7914163090128756,1.9471559539525527,-153.64856210860208
11.4978,9.906175771971496,3.1474077860950107,-153.86439598872778
11.560233333333333,6.5253991291727145,2.5544860792677486,-154.9369212335697
11.622766666666667,7.220883534136546,2.6871701721581656,-154.6372346416035
11.706033333333334,7.157670454545454,2.675382300633959,-153.86056811015402
11.789400000000002,7.343085106382978,2.709812743785625,-153.2701901285922
11.8588,6.588235294117647,2.5667557916789914,-153.49306856447666
11.928233333333333,3.4768041237113403,1.864619029107914,-152.84239444867595
11.997666666666667,9.194315545243619,3.0322129782130443,-153.76937279465906
12.053233333333335,5.146808510638298,2.2686578654874996,-154.17586959283278
12.136533333333334,6.099403578528827,2.4696970620966505,-155.56534193479925
12.261466666666667,5.554208273894437,2.356736785025947,-153.75340038899148
12.330966666666667,5.660187667560321,2.3791148916267835,-154.03027443425387
12.414233333333334,6.6502828854314,2.578814240194784,-153.22269980361312
12.4906,5.533632286995516,2.3523673792576525,-154.69279825607512
12.5531,4.893171806167401,2.2120514926573027,-154.63471416047778
12.6295,6.9654036243822075,2.639205112222657,-154.8073370396645
12.685,6.145909645909646,2.479094521374618,-154.75431008604994
12.7545,3.669553630912725,1.9156079011407123,-153.43273588876121
12.830833333333334,5.054156171284634,2.2481450512110275,-153.8646625148576
12.8933,4.879227053140097,2.208897248207824,-153.87895652304525
12.962766666666667,5.280487804878049,2.297931201075883,-153.7158110617154
13.025300000000001,4.212039045553145,2.0523252777162653,-153.98254413914452
13.101666666666667,3.3374432186891627,1.8268670500857918,-154.10059097200195
13.226633333333334,3.684156378600823,1.9194156346661404,-153.51084138828296
13.302966666666668,4.830864197530865,2.1979227005358637,-153.6204991204459
13.358500000000001,0.0,0.0,-150.64224645720873
13.427933333333334,5.287936811871709,2.29955143710066,-153.51004750790784
13.4974,4.4029933481153,2.098331086391111,-154.17123484312958
13.580766666666666,7.636422976501305,2.763407855619815,-153.4133345416874
13.657066666666667,5.69874715261959,2.3872048828325543,-154.14480005996194
13.726533333333334,6.345,2.5189283435619996,-154.38148499919743
13.796000000000001,11.563318777292576,3.4004880204600894,-153.95011950224097
13.858533333333334,5.494600431965443,2.3440564054573096,-154.13579109132343
13.914000000000001,3.7301637279596975,1.9313631786796852,-153.7459204666165
13.997300000000001,4.910394265232975,2.2159409435345916,-155.09332067342885
14.073666666666668,6.765731874145007,2.6011020499290307,-153.51569784203284
14.164000000000001,4.572055137844612,2.1382364550826956,-154.21824118573448
14.247366666666668,3.258001669913721,1.8049935373606525,-151.4377608804053
14.323733333333333,5.158124318429662,2.2711504394094333,-155.19552651191813
14.3862,4.138693467336683,2.0343779067166166,-154.4295710356384
14.4626,4.23021582733813,2.0567488488724455,-153.94032235785298
14.518033333333333,4.221209213051823,2.054558155188561,-153.81541650059648
14.587466666666668,3.3433503836317136,1.828483082675832,-153.43854312266132
14.656933333333335,5.215224534501643,2.283686610395928,-153.4905611289446
14.7333,5.115971515768057,2.2618513469651487,-153.554736124073
14.816600000000001,8.795272078501338,2.965682396768295,-153.46966884334634
14.892966666666668,4.805744888023369,2.1922009232785595,-153.30125897033298
14.955466666666668,5.6554921540656204,2.378127867475931,-153.65000438138605
15.024866666666668,5.271775082690187,2.296034643181628,-153.851420789271
15.0943,3.08044420368364,1.7551194271854096,-153.2134880275158
15.163766666666668,10.17020202020202,3.1890754177664125,-153.25039036241674
15.226233333333335,3.7426621160409557,1.9345961118644261,-153.32144833024188
15.2818,4.756067961165049,2.1808411132324723,-153.74566498814434
